lemma	part_of_speech	word_form	frequency	range	dispersion	is_root_form
linch	common_noun	linch	0.0	4.0	0.51	True
linchpin	common_noun	linchpin	0.0	22.0	0.79	True
linchpin	common_noun	linchpins	0.0	5.0	0.56	False
lincrusta	common_noun	lincrusta	0.0	3.0	0.35	True
linctus	common_noun	linctus	0.0	6.0	0.58	True
lind	verb	lind	0.0	3.0	0.34	True
lindane	common_noun	lindane	0.0	6.0	0.54	True
lindblom	common_noun	lindblom	0.0	3.0	0.39	True
linde	common_noun	linde	0.0	4.0	0.48	True
linden	foreign_word	linden	0.0	9.0	0.61	True
linden	common_noun	linden	0.0	5.0	0.54	True
lindo	common_noun	lindo	0.0	3.0	0.39	True
lindo	common_noun	lindos	0.0	4.0	0.43	False
lindop	common_noun	lindop	0.0	4.0	0.45	True
lindy	adjective	lindy	0.0	3.0	0.39	True
lindy	common_noun	lindy	0.0	6.0	0.54	True
line	verb	lines	0.0	30.0	0.81	False
linea	common_noun	linea	0.0	4.0	0.48	True
lineage	verb	lineage	0.0	9.0	0.52	True
lineage	verb	lineages	0.0	7.0	0.58	False
lineal	adjective	lineal	0.0	15.0	0.73	True
lineament	common_noun	lineaments	0.0	21.0	0.75	False
linearised	adjective	linearised	0.0	3.0	0.38	True
linearity	common_noun	linearity	0.0	27.0	0.79	True
linearization	common_noun	linearization	0.0	3.0	0.43	True
linearize	verb	linearized	0.0	3.0	0.43	False
linearized	adjective	linearized	0.0	3.0	0.35	True
linebacker	common_noun	linebacker	0.0	5.0	0.49	True
linen	common_noun	linens	0.0	22.0	0.75	False
lineout	common_noun	lineouts	0.0	7.0	0.59	False
lineside	common_noun	lineside	0.0	8.0	0.61	True
linesman	common_noun	linesmen	0.0	14.0	0.63	False
lineup	common_noun	lineup	0.0	16.0	0.65	True
linewidth	common_noun	linewidth	0.0	3.0	0.36	True
linewidth	common_noun	linewidths	0.0	3.0	0.39	False
linford	common_noun	linford	0.0	4.0	0.44	True
ling	common_noun	lings	0.0	3.0	0.43	False
linger	verb	lingering	0.0	5.0	0.54	False
lingeringly	adverb	lingeringly	0.0	14.0	0.7	True
lingo	common_noun	lingo	0.0	29.0	0.81	True
lingua	common_noun	lingua	0.0	10.0	0.61	True
lingual	adjective	lingual	0.0	6.0	0.55	True
linguistician	common_noun	linguisticians	0.0	3.0	0.43	False
liniment	common_noun	liniment	0.0	9.0	0.64	True
linker	common_noun	linkers	0.0	7.0	0.5	False
linkman	common_noun	linkman	0.0	4.0	0.48	True
links	common_noun	links	0.0	14.0	0.72	True
linn	verb	linn	0.0	3.0	0.39	True
linnaean	adjective	linnaean	0.0	3.0	0.37	True
linnean	adjective	linnean	0.0	12.0	0.45	True
linnet	common_noun	linnet	0.0	15.0	0.7	True
linnet	common_noun	linnets	0.0	7.0	0.53	False
linocut	common_noun	linocuts	0.0	3.0	0.43	False
linoleic	adjective	linoleic	0.0	3.0	0.13	True
linotype	common_noun	linotype	0.0	4.0	0.51	True
lint	common_noun	lint	0.0	20.0	0.72	True
lint	verb	lint	0.0	4.0	0.48	True
lintel	common_noun	lintels	0.0	18.0	0.73	False
linx	common_noun	linx	0.0	4.0	0.46	True
lioness	common_noun	lioness	0.0	21.0	0.66	True
lioness	common_noun	lionesses	0.0	10.0	0.58	False
lionfish	common_noun	lionfish	0.0	3.0	0.4	True
lionise	verb	lionised	0.0	5.0	0.56	False
lip	verb	lipped	0.0	13.0	0.73	False
lip	verb	lipping	0.0	3.0	0.43	False
lipase	common_noun	lipase	0.0	5.0	0.41	True
lipcolour	common_noun	lipcolour	0.0	3.0	0.43	True
lipgloss	common_noun	lipgloss	0.0	3.0	0.34	True
lipidic	adjective	lipidic	0.0	5.0	0.5	True
lipless	adjective	lipless	0.0	5.0	0.41	True
lipolytic	adjective	lipolytic	0.0	4.0	0.51	True
lipophilic	adjective	lipophilic	0.0	3.0	0.43	True
lipopolysaccharide	common_noun	lipopolysaccharide	0.0	3.0	0.34	True
lipoprotein	common_noun	lipoproteins	0.0	9.0	0.36	False
liposome	adjective	liposome	0.0	5.0	0.48	True
liposome	common_noun	liposome	0.0	10.0	0.64	True
liposuction	common_noun	liposuction	0.0	3.0	0.43	True
lipoxygenase	common_noun	lipoxygenase	0.0	4.0	0.38	True
lipp	common_noun	lipp	0.0	4.0	0.51	True
lipped	adjective	lipped	0.0	4.0	0.39	True
lippy	adjective	lippy	0.0	9.0	0.68	True
lipread	verb	lipreading	0.0	5.0	0.54	False
lipreading	adjective	lipreading	0.0	6.0	0.52	True
lipstick	common_noun	lipsticks	0.0	14.0	0.59	False
lipsticked	adjective	lipsticked	0.0	12.0	0.71	True
lipton	common_noun	lipton	0.0	4.0	0.48	True
liquefaction	common_noun	liquefaction	0.0	8.0	0.62	True
liquefied	adjective	liquefied	0.0	13.0	0.7	True
liquefy	verb	liquefied	0.0	11.0	0.71	False
liquefy	verb	liquefies	0.0	5.0	0.56	False
liquefy	verb	liquefy	0.0	4.0	0.41	True
liquefy	verb	liquefying	0.0	7.0	0.63	False
liquidate	verb	liquidate	0.0	27.0	0.81	True
liquidate	verb	liquidating	0.0	17.0	0.76	False
liquidated	adjective	liquidated	0.0	11.0	0.56	True
liquidation	common_noun	liquidations	0.0	15.0	0.56	False
liquidise	verb	liquidise	0.0	11.0	0.7	True
liquidiser	common_noun	liquidiser	0.0	7.0	0.46	True
liquidize	verb	liquidize	0.0	3.0	0.26	True
liquidizer	common_noun	liquidizer	0.0	3.0	0.39	True
liquified	adjective	liquified	0.0	7.0	0.61	True
liquifry	common_noun	liquifry	0.0	3.0	0.38	True
liquify	verb	liquified	0.0	3.0	0.32	False
liquor	common_noun	liquors	0.0	17.0	0.73	False
liquorice	common_noun	liquorice	0.0	26.0	0.79	True
liquorice	verb	liquorice	0.0	14.0	0.73	True
lis	common_noun	lis	0.0	5.0	0.47	True
lis	unclassified	lis	0.0	6.0	0.57	True
lisieux	common_noun	lisieux	0.0	3.0	0.43	True
lisle	common_noun	lisle	0.0	8.0	0.61	True
lisp	common_noun	lisp	0.0	16.0	0.69	True
lisp	verb	lisp	0.0	9.0	0.67	True
lisp	verb	lisped	0.0	7.0	0.62	False
lisp	verb	lisping	0.0	5.0	0.54	False
lisp	verb	lisps	0.0	4.0	0.51	False
lisping	adjective	lisping	0.0	5.0	0.56	True
lissom	common_noun	lissom	0.0	5.0	0.51	True
lissom	verb	lissom	0.0	3.0	0.39	True
lissome	adjective	lissome	0.0	4.0	0.51	True
lisson	common_noun	lisson	0.0	3.0	0.39	True
listable	adjective	listable	0.0	3.0	0.39	True
listen	common_noun	listen	0.0	23.0	0.77	True
listenable	adjective	listenable	0.0	5.0	0.54	True
listenership	common_noun	listenership	0.0	5.0	0.45	True
listeria	common_noun	listeria	0.0	17.0	0.71	True
listlessly	adverb	listlessly	0.0	21.0	0.76	True
listlessness	common_noun	listlessness	0.0	11.0	0.71	True
listowel	common_noun	listowel	0.0	5.0	0.5	True
listric	adjective	listric	0.0	4.0	0.43	True
liszt	common_noun	liszt	0.0	8.0	0.46	True
liszt	verb	liszt	0.0	4.0	0.38	True
lit	adverb	lit	0.0	8.0	0.66	True
lit	common_noun	lits	0.0	3.0	0.43	False
lit	unclassified	lit	0.0	8.0	0.63	True
lita	common_noun	lita	0.0	4.0	0.48	True
litany	common_noun	litanies	0.0	11.0	0.7	False
lite	adjective	lite	0.0	5.0	0.48	True
litem	verb	litem	0.0	3.0	0.39	True
literal	common_noun	literal	0.0	5.0	0.56	True
literalism	common_noun	literalism	0.0	9.0	0.63	True
literalist	common_noun	literalist	0.0	6.0	0.58	True
literalist	common_noun	literalists	0.0	3.0	0.39	False
literalistic	adjective	literalistic	0.0	4.0	0.51	True
literalness	common_noun	literalness	0.0	4.0	0.51	True
literariness	common_noun	literariness	0.0	3.0	0.14	True
literate	common_noun	literate	0.0	13.0	0.69	True
literate	common_noun	literates	0.0	4.0	0.42	False
literati	common_noun	literati	0.0	19.0	0.74	True
literature	common_noun	literatures	0.0	22.0	0.74	False
lithely	adverb	lithely	0.0	9.0	0.66	True
lithesome	adjective	lithesome	0.0	3.0	0.43	True
lithic	adjective	lithic	0.0	3.0	0.38	True
lithified	adjective	lithified	0.0	4.0	0.26	True
litho	common_noun	litho	0.0	11.0	0.62	True
lithograph	common_noun	lithograph	0.0	13.0	0.7	True
lithograph	common_noun	lithographs	0.0	15.0	0.68	False
lithograph	verb	lithographs	0.0	7.0	0.61	False
lithographed	adjective	lithographed	0.0	6.0	0.54	True
lithographer	common_noun	lithographer	0.0	7.0	0.5	True
lithographic	adjective	lithographic	0.0	15.0	0.65	True
lithography	common_noun	lithography	0.0	14.0	0.59	True
lithological	adjective	lithological	0.0	7.0	0.55	True
lithology	common_noun	lithologies	0.0	6.0	0.52	False
lithology	common_noun	lithology	0.0	7.0	0.56	True
lithospheric	adjective	lithospheric	0.0	3.0	0.3	True
lithostratigraphy	common_noun	lithostratigraphy	0.0	3.0	0.35	True
lithotomy	common_noun	lithotomy	0.0	3.0	0.34	True
lithuanian	common_noun	lithuanian	0.0	4.0	0.51	True
litigate	verb	litigate	0.0	6.0	0.55	True
litigate	verb	litigated	0.0	6.0	0.48	False
litigate	verb	litigating	0.0	7.0	0.63	False
litigation	common_noun	litigations	0.0	3.0	0.43	False
litigator	common_noun	litigator	0.0	4.0	0.48	True
litigious	adjective	litigious	0.0	21.0	0.78	True
litle	common_noun	litle	0.0	4.0	0.51	True
litmus	common_noun	litmus	0.0	20.0	0.76	True
litter	verb	litter	0.0	28.0	0.83	True
litter	verb	littering	0.0	30.0	0.83	False
litter	verb	litters	0.0	4.0	0.51	False
littered	adjective	littered	0.0	12.0	0.7	True
littl	adjective	littler	0.0	9.0	0.63	False
littl	adjective	littlest	0.0	10.0	0.66	False
littleness	common_noun	littleness	0.0	9.0	0.67	True
littoral	adjective	littoral	0.0	17.0	0.73	True
littoral	foreign_word	littoral	0.0	3.0	0.43	True
liturgically	adverb	liturgically	0.0	6.0	0.55	True
liturgist	common_noun	liturgist	0.0	4.0	0.48	True
liturgy	common_noun	liturgies	0.0	16.0	0.75	False
liv	number	liv	0.0	6.0	0.54	True
liv	unclassified	liv	0.0	5.0	0.54	True
livable	adjective	livable	0.0	3.0	0.43	True
liveable	adjective	liveable	0.0	6.0	0.48	True
livebearer	common_noun	livebearers	0.0	4.0	0.34	False
liveborn	adjective	liveborn	0.0	3.0	0.34	True
livelong	common_noun	livelong	0.0	5.0	0.56	True
lively	adjective	liveliest	0.0	34.0	0.83	False
liven	adjective	liven	0.0	31.0	0.83	True
liven	verb	livened	0.0	20.0	0.78	False
liven	verb	livening	0.0	7.0	0.63	False
liven	verb	livens	0.0	3.0	0.43	False
liveried	adjective	liveried	0.0	15.0	0.72	True
liverishness	common_noun	liverishness	0.0	3.0	0.43	True
liverpool	common_noun	liverpool	0.0	4.0	0.48	True
liverpudlian	adjective	liverpudlian	0.0	21.0	0.78	True
liverpudlian	common_noun	liverpudlian	0.0	12.0	0.71	True
liverpudlian	common_noun	liverpudlians	0.0	5.0	0.54	False
liverwort	common_noun	liverworts	0.0	11.0	0.66	False
livery	common_noun	liveries	0.0	16.0	0.68	False
livery	verb	livery	0.0	5.0	0.5	True
liveryman	common_noun	liveryman	0.0	5.0	0.38	True
liveryman	common_noun	liverymen	0.0	5.0	0.47	False
livesey	common_noun	livesey	0.0	4.0	0.41	True
liveth	verb	liveth	0.0	5.0	0.56	True
liveweight	common_noun	liveweight	0.0	3.0	0.43	True
livewire	common_noun	livewire	0.0	9.0	0.6	True
lividity	common_noun	lividity	0.0	3.0	0.39	True
livingroom	common_noun	livingroom	0.0	3.0	0.39	True
livre	foreign_word	livre	0.0	4.0	0.43	True
livre	common_noun	livre	0.0	6.0	0.58	True
livre	common_noun	livres	0.0	14.0	0.62	False
livres	foreign_word	livres	0.0	3.0	0.39	True
livy	common_noun	livy	0.0	3.0	0.43	True
lix	number	lix	0.0	5.0	0.38	True
liza	common_noun	liza	0.0	5.0	0.3	True
lizzy	common_noun	lizzy	0.0	5.0	0.49	True
llama	common_noun	llama	0.0	18.0	0.7	True
llama	common_noun	llamas	0.0	11.0	0.63	False
llb	common_noun	llb	0.0	3.0	0.43	True
lld	common_noun	lld	0.0	9.0	0.41	True
llynfi	adjective	llynfi	0.0	3.0	0.43	True
lmc	common_noun	lmc	0.0	6.0	0.29	True
lme	common_noun	lme	0.0	5.0	0.48	True
lner	common_noun	lner	0.0	9.0	0.65	True
loa	common_noun	loa	0.0	3.0	0.43	True
loa	unclassified	loa	0.0	4.0	0.48	True
load	verb	loads	0.0	21.0	0.8	False
loadable	adjective	loadable	0.0	4.0	0.34	True
loader	common_noun	loader	0.0	23.0	0.76	True
loader	common_noun	loaders	0.0	9.0	0.64	False
loading	common_noun	loadings	0.0	19.0	0.69	False
loadsamoney	common_noun	loadsamoney	0.0	8.0	0.64	True
loaf	verb	loaf	0.0	20.0	0.78	True
loaf	verb	loafed	0.0	5.0	0.56	False
loaf	verb	loafing	0.0	11.0	0.7	False
loafer	common_noun	loafer	0.0	11.0	0.61	True
loafer	common_noun	loafers	0.0	23.0	0.77	False
loam	common_noun	loams	0.0	5.0	0.4	False
loamy	adjective	loamy	0.0	11.0	0.7	True
loan	verb	loan	0.0	16.0	0.75	True
loan	verb	loaning	0.0	12.0	0.71	False
loanable	adjective	loanable	0.0	3.0	0.26	True
loaned	adjective	loaned	0.0	5.0	0.56	True
loaning	common_noun	loaning	0.0	4.0	0.51	True
loathe	verb	loathes	0.0	15.0	0.74	False
loathed	adjective	loathed	0.0	7.0	0.63	True
lob	common_noun	lobs	0.0	11.0	0.68	False
lob	verb	lob	0.0	30.0	0.83	True
lob	verb	lobbing	0.0	16.0	0.74	False
lob	verb	lobs	0.0	5.0	0.54	False
lobar	common_noun	lobar	0.0	4.0	0.48	True
lobate	adjective	lobate	0.0	3.0	0.43	True
lobbyist	common_noun	lobbyist	0.0	20.0	0.76	True
lobe	verb	lobe	0.0	5.0	0.54	True
lobelia	common_noun	lobelia	0.0	18.0	0.76	True
lobelia	common_noun	lobelias	0.0	4.0	0.51	False
lobotomise	verb	lobotomised	0.0	3.0	0.34	False
lobotomy	common_noun	lobotomy	0.0	10.0	0.63	True
lobworm	common_noun	lobworm	0.0	4.0	0.34	True
lobworm	common_noun	lobworms	0.0	3.0	0.39	False
loca	common_noun	loca	0.0	3.0	0.3	True
locale	common_noun	locales	0.0	10.0	0.47	False
localise	verb	localise	0.0	12.0	0.6	True
localise	verb	localising	0.0	7.0	0.62	False
localiser	common_noun	localiser	0.0	7.0	0.22	True
localist	common_noun	localist	0.0	5.0	0.44	True
localize	verb	localize	0.0	6.0	0.47	True
localize	verb	localizing	0.0	8.0	0.64	False
localness	common_noun	localness	0.0	4.0	0.48	True
locarno	common_noun	locarno	0.0	5.0	0.51	True
located	adjective	located	0.0	9.0	0.68	True
locationally	adverb	locationally	0.0	5.0	0.56	True
locative	adjective	locative	0.0	7.0	0.53	True
locative	common_noun	locative	0.0	3.0	0.38	True
locator	common_noun	locator	0.0	7.0	0.25	True
locator	common_noun	locators	0.0	3.0	0.43	False
lochaber	common_noun	lochaber	0.0	11.0	0.64	True
lochain	common_noun	lochain	0.0	5.0	0.51	True
lochalsh	common_noun	lochalsh	0.0	6.0	0.45	True
lochan	common_noun	lochan	0.0	12.0	0.63	True
lochan	common_noun	lochans	0.0	10.0	0.61	False
lochnagar	common_noun	lochnagar	0.0	5.0	0.5	True
lochside	common_noun	lochside	0.0	7.0	0.55	True
lockable	adjective	lockable	0.0	23.0	0.73	True
lockean	adjective	lockean	0.0	7.0	0.55	True
locket	common_noun	lockets	0.0	9.0	0.67	False
lockheed	common_noun	lockheed	0.0	6.0	0.58	True
lockheed	verb	lockheed	0.0	4.0	0.51	True
lockjaw	common_noun	lockjaw	0.0	7.0	0.58	True
lockout	common_noun	lockout	0.0	11.0	0.7	True
lockout	common_noun	lockouts	0.0	5.0	0.54	False
locksmith	common_noun	locksmith	0.0	20.0	0.74	True
locksmith	common_noun	locksmiths	0.0	5.0	0.38	False
lockwood	common_noun	lockwood	0.0	3.0	0.35	True
loco	adjective	loco	0.0	3.0	0.39	True
loco	verb	loco	0.0	3.0	0.39	True
locomotor	common_noun	locomotor	0.0	5.0	0.47	True
locomotory	adjective	locomotory	0.0	4.0	0.51	True
locum	common_noun	locum	0.0	22.0	0.75	True
locum	common_noun	locums	0.0	4.0	0.44	False
locust	common_noun	locust	0.0	18.0	0.72	True
locust	common_noun	locusts	0.0	33.0	0.82	False
locust	verb	locust	0.0	3.0	0.43	True
locust	verb	locusts	0.0	5.0	0.54	False
locution	common_noun	locution	0.0	6.0	0.52	True
locution	common_noun	locutions	0.0	6.0	0.58	False
lode	common_noun	lode	0.0	11.0	0.43	True
lode	common_noun	lodes	0.0	5.0	0.47	False
loden	common_noun	loden	0.0	6.0	0.54	True
lodestar	common_noun	lodestar	0.0	7.0	0.58	True
lodestone	common_noun	lodestone	0.0	8.0	0.64	True
lodge	verb	lodges	0.0	8.0	0.64	False
lodgement	common_noun	lodgement	0.0	8.0	0.64	True
lodgment	common_noun	lodgment	0.0	4.0	0.51	True
loess	common_noun	loess	0.0	7.0	0.52	True
loft	common_noun	lofts	0.0	28.0	0.81	False
loft	verb	loft	0.0	7.0	0.62	True
loft	verb	lofted	0.0	10.0	0.69	False
loft	verb	lofting	0.0	5.0	0.54	False
lofted	adjective	lofted	0.0	5.0	0.54	True
loftily	adverb	loftily	0.0	23.0	0.77	True
loftiness	common_noun	loftiness	0.0	4.0	0.48	True
lofty	adjective	loftier	0.0	14.0	0.72	False
lofty	adjective	loftiest	0.0	9.0	0.68	False
log	verb	logs	0.0	8.0	0.64	False
loganair	common_noun	loganair	0.0	4.0	0.48	True
loganberry	common_noun	loganberries	0.0	3.0	0.43	False
loganberry	common_noun	loganberry	0.0	4.0	0.48	True
logarithm	common_noun	logarithms	0.0	12.0	0.63	False
logarithmically	adverb	logarithmically	0.0	5.0	0.51	True
logbook	common_noun	logbook	0.0	16.0	0.67	True
logbook	common_noun	logbooks	0.0	10.0	0.68	False
logged	adjective	logged	0.0	19.0	0.74	True
logger	common_noun	logger	0.0	13.0	0.72	True
loggia	common_noun	loggia	0.0	15.0	0.7	True
loggia	common_noun	loggias	0.0	6.0	0.58	False
logic	common_noun	logics	0.0	13.0	0.61	False
logica	common_noun	logica	0.0	3.0	0.38	True
logicality	common_noun	logicality	0.0	4.0	0.51	True
logician	common_noun	logician	0.0	11.0	0.7	True
logician	common_noun	logicians	0.0	5.0	0.53	False
logie	common_noun	logie	0.0	3.0	0.35	True
login	common_noun	login	0.0	6.0	0.54	True
login	common_noun	logins	0.0	3.0	0.43	False
logistically	adverb	logistically	0.0	9.0	0.66	True
logit	common_noun	logit	0.0	3.0	0.43	True
logjam	common_noun	logjam	0.0	10.0	0.66	True
logocentric	adjective	logocentric	0.0	3.0	0.16	True
logon	common_noun	logon	0.0	3.0	0.32	True
logwood	common_noun	logwood	0.0	4.0	0.45	True
lohengrin	foreign_word	lohengrin	0.0	5.0	0.42	True
loi	common_noun	loi	0.0	3.0	0.43	True
loin	common_noun	loin	0.0	28.0	0.82	True
loincloth	common_noun	loincloth	0.0	14.0	0.7	True
loincloth	common_noun	loincloths	0.0	6.0	0.58	False
loiter	common_noun	loiter	0.0	21.0	0.78	True
loiter	common_noun	loiters	0.0	3.0	0.39	False
loiter	verb	loitered	0.0	13.0	0.69	False
loiterer	common_noun	loiterers	0.0	3.0	0.43	False
loitering	common_noun	loitering	0.0	9.0	0.68	True
loke	verb	loke	0.0	3.0	0.39	True
loki	common_noun	loki	0.0	5.0	0.51	True
lola	common_noun	lola	0.0	7.0	0.58	True
lolita	common_noun	lolita	0.0	7.0	0.63	True
loll	verb	loll	0.0	17.0	0.75	True
loll	verb	lolled	0.0	24.0	0.78	False
loll	verb	lolls	0.0	4.0	0.51	False
lollardy	common_noun	lollardy	0.0	3.0	0.43	True
lolling	adjective	lolling	0.0	7.0	0.62	True
lollipop	common_noun	lollipops	0.0	21.0	0.78	False
lollo	common_noun	lollo	0.0	3.0	0.39	True
lollope	verb	lolloping	0.0	9.0	0.64	False
lolloping	adjective	lolloping	0.0	5.0	0.56	True
lolly	common_noun	lollies	0.0	15.0	0.72	False
lomax	common_noun	lomax	0.0	5.0	0.54	True
lombardic	adjective	lombardic	0.0	5.0	0.45	True
lombok	common_noun	lombok	0.0	5.0	0.47	True
lombroso	common_noun	lombroso	0.0	5.0	0.54	True
lon	common_noun	lon	0.0	3.0	0.43	True
lon	unclassified	lon	0.0	4.0	0.43	True
london	common_noun	london	0.0	9.0	0.59	True
lonely	adjective	lonelier	0.0	11.0	0.71	False
lonely	adjective	loneliest	0.0	20.0	0.77	False
loner	common_noun	loners	0.0	17.0	0.75	False
lonesome	adjective	lonesome	0.0	22.0	0.78	True
long	unclassified	long	0.0	6.0	0.58	True
longannet	common_noun	longannet	0.0	4.0	0.51	True
longboat	common_noun	longboat	0.0	6.0	0.6	True
longboat	common_noun	longboats	0.0	3.0	0.39	False
longbow	common_noun	longbow	0.0	11.0	0.56	True
longbow	common_noun	longbows	0.0	4.0	0.42	False
longbowman	common_noun	longbowmen	0.0	4.0	0.48	False
longcase	common_noun	longcase	0.0	10.0	0.68	True
longchamp	common_noun	longchamp	0.0	3.0	0.42	True
longfellow	common_noun	longfellow	0.0	3.0	0.39	True
longhair	verb	longhair	0.0	3.0	0.43	True
longhand	common_noun	longhand	0.0	19.0	0.7	True
longhorn	common_noun	longhorn	0.0	8.0	0.26	True
longhorn	verb	longhorn	0.0	3.0	0.43	True
longhouse	common_noun	longhouse	0.0	12.0	0.66	True
longhouse	common_noun	longhouses	0.0	8.0	0.51	False
longiflorum	common_noun	longiflorum	0.0	3.0	0.43	True
longifolia	common_noun	longifolia	0.0	4.0	0.42	True
longitude	common_noun	longitudes	0.0	10.0	0.61	False
longitudinally	adverb	longitudinally	0.0	23.0	0.78	True
longjohn	common_noun	longjohn	0.0	4.0	0.48	True
longlast	verb	longlast	0.0	3.0	0.39	True
longlasting	adjective	longlasting	0.0	3.0	0.43	True
longliner	common_noun	longliner	0.0	3.0	0.43	True
longship	common_noun	longships	0.0	5.0	0.45	False
longshore	adjective	longshore	0.0	3.0	0.06	True
longshoreman	common_noun	longshoremen	0.0	4.0	0.51	False
longshot	common_noun	longshot	0.0	6.0	0.58	True
longsword	common_noun	longsword	0.0	3.0	0.43	True
longterm	common_noun	longterm	0.0	4.0	0.48	True
longtime	adjective	longtime	0.0	27.0	0.81	True
longueur	common_noun	longueur	0.0	6.0	0.58	True
longwave	common_noun	longwave	0.0	4.0	0.51	True
longway	common_noun	longway	0.0	3.0	0.43	True
lonhro	common_noun	lonhro	0.0	3.0	0.43	True
lonicera	foreign_word	lonicera	0.0	10.0	0.66	True
lonrho	common_noun	lonrho	0.0	22.0	0.76	True
loo	unclassified	loo	0.0	6.0	0.54	True
loofah	common_noun	loofah	0.0	11.0	0.7	True
loofah	common_noun	loofahs	0.0	4.0	0.48	False
look	unclassified	look	0.0	3.0	0.39	True
lookalike	common_noun	lookalikes	0.0	19.0	0.75	False
looker	common_noun	looker	0.0	15.0	0.72	True
lookit	verb	lookit	0.0	3.0	0.43	True
lookout	common_noun	lookouts	0.0	9.0	0.61	False
lookout	verb	lookouts	0.0	4.0	0.51	False
lookup	common_noun	lookup	0.0	3.0	0.29	True
loon	common_noun	loon	0.0	20.0	0.78	True
loon	common_noun	loons	0.0	8.0	0.6	False
looney	common_noun	looney	0.0	5.0	0.56	True
loony	adjective	looniest	0.0	4.0	0.51	False
loony	common_noun	loonies	0.0	23.0	0.76	False
loop	verb	loop	0.0	26.0	0.75	True
loop	verb	loops	0.0	5.0	0.56	False
looped	adjective	looped	0.0	18.0	0.77	True
looping	adjective	looping	0.0	20.0	0.79	True
loopy	adjective	loopy	0.0	22.0	0.78	True
loos	adjective	loosest	0.0	6.0	0.6	False
loose	verb	looses	0.0	4.0	0.43	False
loose	verb	loosing	0.0	25.0	0.76	False
loosehead	common_noun	loosehead	0.0	4.0	0.45	True
looseleaf	adjective	looseleaf	0.0	9.0	0.61	True
loosen	verb	loosens	0.0	17.0	0.75	False
loosened	adjective	loosened	0.0	13.0	0.71	True
looseness	common_noun	looseness	0.0	20.0	0.79	True
loosestrife	common_noun	loosestrife	0.0	5.0	0.51	True
loot	verb	loot	0.0	24.0	0.78	True
looted	adjective	looted	0.0	14.0	0.68	True
looter	common_noun	looter	0.0	3.0	0.43	True
looter	common_noun	looters	0.0	23.0	0.76	False
lop	common_noun	lop	0.0	6.0	0.52	True
lop	verb	lop	0.0	14.0	0.72	True
